cluster_id,pattern_name,total_plays,goals,shots,losses,avg_duration,avg_forward_progress,avg_events,wing_plays
343,Mixed Attack Medium Short,3,0,0,3,8.975666666666712,14.01,6.333333333333333,2
344,Mixed Attack Slow Build Deep,3,0,2,1,12.790333333333573,62.89666666666667,6.0,1
345,Mixed Attack Medium Mid,3,0,0,3,5.8393333333332675,25.649999999999995,6.0,2
346,Mixed Attack Slow Build Mid,3,0,0,3,11.055333333333616,29.063333333333333,8.666666666666666,2
347,Central Attack Slow Build Mid,3,0,0,3,11.800666666666833,24.439999999999998,6.666666666666667,0
348,Wing Attack Medium Deep,3,0,0,3,6.039000000000063,32.49333333333334,5.0,3
349,Central Attack Slow Build Deep High-Conv,3,1,1,2,10.244000000000293,59.77333333333333,6.0,0
350,Mixed Attack Medium Short,3,0,0,3,6.906666666666676,10.046666666666665,7.0,2
351,Mixed Attack Medium Mid,3,0,0,3,7.362999999999981,26.006666666666664,7.666666666666667,2
352,Mixed Attack Slow Build Deep,3,0,1,2,12.256666666666812,67.67333333333333,7.666666666666667,2
353,Wing Attack Slow Build Deep,3,0,0,3,18.196000000000065,59.413333333333334,12.666666666666666,3
354,Mixed Attack Fast Mid,3,0,0,3,4.011666666666675,27.793333333333333,3.6666666666666665,1
355,Mixed Attack Fast Short,3,0,0,3,4.34900000000016,14.589999999999998,3.3333333333333335,2
356,Mixed Attack Fast Short,3,0,0,3,4.414999999999812,8.28,4.333333333333333,2
357,Mixed Attack Slow Build Deep,3,0,0,3,10.688000000000102,43.166666666666664,8.333333333333334,1
358,Mixed Attack Medium Deep,3,0,0,3,8.808666666666491,35.093333333333334,3.6666666666666665,1
359,Mixed Attack Medium Short,3,0,1,2,6.283999999999651,11.436666666666667,5.333333333333333,2
360,Mixed Attack Medium Short,3,0,0,3,6.31733333333356,18.276666666666667,5.333333333333333,2
361,Mixed Attack Fast Short,3,0,1,2,4.760333333333392,8.266666666666666,5.333333333333333,2
362,Wing Attack Slow Build Deep,3,0,2,1,11.66733333333345,47.550000000000004,7.666666666666667,3
363,Wing Attack Medium Short,3,0,0,3,5.739333333333434,19.273333333333337,5.333333333333333,3
364,Wing Attack Slow Build Deep,3,0,1,2,25.558666666666642,53.74333333333333,14.333333333333334,3
365,Mixed Attack Fast Short,3,0,0,3,4.626666666666854,12.273333333333335,3.6666666666666665,2
366,Mixed Attack Medium Deep,3,0,0,3,6.5400000000001155,67.99666666666666,4.666666666666667,2
367,Wing Attack Medium Mid,3,0,0,3,6.85099999999981,20.176666666666666,5.333333333333333,3
368,Mixed Attack Slow Build Deep,3,0,1,2,10.93333333333309,37.016666666666666,7.666666666666667,2
369,Mixed Attack Medium Deep,3,0,0,3,9.753999999999905,36.65,5.333333333333333,2
370,Wing Attack Slow Build Deep,3,0,0,3,18.074000000000222,70.25666666666666,8.333333333333334,3
371,Mixed Attack Medium Deep,3,0,0,3,6.484000000000265,34.14000000000001,3.6666666666666665,2
372,Mixed Attack Medium Deep,3,0,0,3,8.386000000000024,42.60333333333333,6.0,1
373,Mixed Attack Medium Deep,3,0,0,3,7.607666666666584,31.106666666666666,7.0,2
374,Mixed Attack Slow Build Deep,3,0,3,0,21.888666666666722,87.37666666666667,14.666666666666666,2
375,Mixed Attack Slow Build Deep,3,0,0,3,13.546666666666473,63.033333333333324,8.666666666666666,2
376,Mixed Attack Medium Short,3,0,0,3,6.49533333333314,14.726666666666665,6.0,1
377,Mixed Attack Slow Build Deep,3,0,1,2,13.42466666666663,42.73666666666667,9.0,2
378,Mixed Attack Fast Short,3,0,0,3,4.493333333333264,8.64,5.0,2
379,Mixed Attack Slow Build Deep,3,0,0,3,14.770000000000152,39.75,8.666666666666666,2
380,Mixed Attack Slow Build Deep,3,0,0,3,21.265666666666636,35.85666666666667,12.666666666666666,2
381,Mixed Attack Slow Build Deep,3,0,1,2,15.760333333333316,78.56,9.333333333333334,2
382,Wing Attack Fast Short,3,0,1,2,4.037000000000073,7.363333333333332,3.0,3
383,Mixed Attack Slow Build Deep,3,0,1,2,10.29933333333336,47.36333333333334,6.333333333333333,1
384,Wing Attack Medium Deep,3,0,0,3,8.675666666666606,59.14666666666667,4.666666666666667,3
385,Mixed Attack Slow Build Mid,3,0,0,3,24.71333333333344,23.189999999999998,16.0,1
386,Mixed Attack Slow Build Short,3,0,0,3,20.231333333333435,8.426666666666668,11.0,1
387,Central Attack Fast Deep,3,0,0,3,3.770666666666481,47.95333333333334,2.6666666666666665,0
388,Mixed Attack Slow Build Deep,3,0,0,3,17.7846666666667,49.089999999999996,10.666666666666666,2
389,Wing Attack Slow Build Short,3,0,0,3,27.416333333333473,10.516666666666667,16.666666666666668,3
390,Mixed Attack Slow Build Deep High-Conv,3,1,1,2,28.539666666666523,73.16666666666666,17.0,2
391,Mixed Attack Medium Mid,3,0,0,3,5.2719999999999345,23.003333333333334,5.333333333333333,2
392,Wing Attack Medium Deep,3,0,0,3,5.972666666666858,40.38,4.0,3
393,Mixed Attack Slow Build Deep,3,0,0,3,15.904666666666762,38.303333333333335,11.666666666666666,2
394,Central Attack Medium Short,3,0,0,3,8.352666666666588,10.043333333333335,6.333333333333333,0
395,Mixed Attack Slow Build Deep,3,0,0,3,29.251333333333225,30.31,18.666666666666668,2
396,Mixed Attack Slow Build Deep,3,0,1,2,24.412999999999936,45.19,11.333333333333334,2
397,Central Attack Slow Build Short,3,0,0,3,14.514666666666963,16.703333333333333,7.666666666666667,0
398,Wing Attack Medium Deep,3,0,0,3,6.839666666666744,33.75,5.333333333333333,3
399,Mixed Attack Medium Mid,3,0,0,3,9.92100000000005,28.396666666666665,7.333333333333333,1
400,Mixed Attack Medium Mid,3,0,1,2,7.763333333333492,26.116666666666664,5.0,2
401,Mixed Attack Medium Short,3,0,0,3,6.895999999999883,16.146666666666665,4.0,1
402,Mixed Attack Slow Build Mid,3,0,0,3,15.383666666666917,25.72666666666667,8.333333333333334,2
403,Central Attack Slow Build Deep,3,0,1,2,14.114333333333283,46.06333333333333,8.333333333333334,0
404,Wing Attack Fast Short,3,0,0,3,3.681333333333138,13.839999999999998,4.0,3
405,Wing Attack Slow Build Deep,3,0,0,3,25.492333333333363,43.416666666666664,14.333333333333334,3
406,Mixed Attack Slow Build Short,3,0,1,2,10.89966666666684,14.49666666666667,8.333333333333334,1
407,Wing Attack Medium Deep,3,0,1,2,5.673000000000077,31.763333333333332,5.0,3
408,Wing Attack Slow Build Deep,3,0,0,3,20.732000000000046,30.659999999999997,12.666666666666666,3
409,Mixed Attack Slow Build Deep,3,0,0,3,12.535000000000082,30.62,8.666666666666666,1
410,Mixed Attack Medium Short,3,0,0,3,7.908000000000054,6.469999999999999,5.0,2
411,Mixed Attack Medium Deep,3,0,0,3,8.619333333333088,47.82,6.666666666666667,2
412,Wing Attack Slow Build Mid,3,0,0,3,22.11166666666668,24.95333333333333,14.0,3
413,Wing Attack Slow Build Mid,3,0,1,2,10.721666666666616,26.85666666666667,9.0,3
414,Wing Attack Medium Mid,3,0,0,3,6.250666666666689,27.919999999999998,5.333333333333333,3
415,Wing Attack Slow Build Mid,3,0,0,3,26.726666666666915,26.473333333333333,14.333333333333334,3
416,Mixed Attack Slow Build Deep,3,0,1,2,10.877666666666775,43.0,6.666666666666667,2
417,Mixed Attack Fast Deep,3,0,0,3,4.626999999999991,33.416666666666664,3.3333333333333335,1
418,Mixed Attack Slow Build Deep,3,0,1,2,10.232666666666773,62.29666666666666,6.0,1
419,Mixed Attack Fast Short,3,0,0,3,3.5589999999997417,11.573333333333336,3.6666666666666665,2
420,Wing Attack Medium Mid,3,0,0,3,5.327333333333324,26.396666666666665,4.666666666666667,3
421,Mixed Attack Slow Build Short,3,0,0,3,10.14333333333328,9.956666666666665,8.0,1
422,Wing Attack Medium Mid,3,0,0,3,7.073666666666668,21.043333333333333,5.333333333333333,3
